"","uni","metric","metrix","stage","col","ASnormalized.occ2_aglo12.005r","pval"
"74","Tau1.7.0","Tau1","4","7","1",1733.82136804855,0.000000000000599130877854316
"75","Tau2.7.0","Tau2","5","7","1",8508273.14219859,0.000000479543790110322
"76","NPQ.7.0","NPQ","6","7","1",0.15574868636451,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000856888678518225
"77","qP.7.0","qP","7","7","1",0.378178539284722,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000121928260662181
"78","ABQ.7.0","ABQ","8","7","1",0.17725110988098,0.0000000000000000000000000000175405509249576
"79","qm.7.0","qm","9","7","1",0.882580845977551,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000609641303310907
"80","nTau1.7.0","nTau1","10","7","1",2.56350377927106,0.000000000000599130877854316
"81","nTau2.7.0","nTau2","11","7","1",11.072947604711,0.000000479543790110322
"82","nCon.7.0","nCon","12","7","1",0.85787764993035,0.00000616192995154115
"83","Fm.7.0","Fm","13","7","1",2951.62987696901,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000856888678518225
"84","Fo.7.0","Fo","14","7","1",2820.5368322808,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000121928260662181
"85","Quant.8.0","Quant","1","8","1",0.0487759378351957,0.000000000000000000000000000000000000000000000000000000000000000000000000000000259935709042309
"86","Sigma.8.0","Sigma","2","8","1",4.10138274366661,0.000000000000000000000000000211902163014181
"87","Connect.8.0","Connect","3","8","1",0.305773794280711,0.00000277827312178244
"88","Tau1.8.0","Tau1","4","8","1",1942.40762688805,0.0000000000557509933702354
"89","Tau2.8.0","Tau2","5","8","1",10889871.7839836,0.000331333793561293
"90","NPQ.8.0","NPQ","6","8","1",0.183074281348526,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000999428325930003
"91","qP.8.0","qP","7","8","1",0.427930399133257,0.000000000000000000000000000000000000000000000000000000000000000000000000000000519871418084617
"92","ABQ.8.0","ABQ","8","8","1",0.110280002466124,0.000000000000000000000000000211902163014181
"93","qm.8.0","qm","9","8","1",0.871048373898489,0.000000000000000000000000000000000000000000000000000000000000000000000000000000259935709042309
"94","nTau1.8.0","nTau1","10","8","1",2.87190444423742,0.0000000000557509933702354
"95","nTau2.8.0","nTau2","11","8","1",14.1724387159146,0.000331333793561293
"96","nCon.8.0","nCon","12","8","1",0.925138946831002,0.00000277827312178244
"97","Fm.8.0","Fm","13","8","1",2883.45576158816,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000999428325930003
"98","Fo.8.0","Fo","14","8","1",2742.8125026104,0.000000000000000000000000000000000000000000000000000000000000000000000000000000519871418084617
"99","Quant.9.0","Quant","1","9","1",0.0483975633523671,0.000000000000000000000000000000000000000000000000000000000000000000000000000000132020082254956
"100","Sigma.9.0","Sigma","2","9","1",4.3465179183876,0.000000000000000000000000000315896584687223
"101","Connect.9.0","Connect","3","9","1",0.221355143969208,0.000852352821171309
"102","Tau1.9.0","Tau1","4","9","1",1684.51050106093,0.000000000000614578012268767
"103","Tau2.9.0","Tau2","5","9","1",10643318.8202442,0.000388177852161396
"104","NPQ.9.0","NPQ","6","9","1",0.210050077966065,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000619652200774891
"105","qP.9.0","qP","7","9","1",0.466387466037879,0.000000000000000000000000000000000000000000000000000000000000000000000000000000264040164509913
"106","ABQ.9.0","ABQ","8","9","1",0.0571024083035151,0.000000000000000000000000000315896584687223
"107","qm.9.0","qm","9","9","1",0.872048703302732,0.000000000000000000000000000000000000000000000000000000000000000000000000000000132020082254956
"108","nTau1.9.0","nTau1","10","9","1",2.4905962720668,0.000000000000614578012268767
"109","nTau2.9.0","nTau2","11","9","1",13.8515665478912,0.000388177852161396
"110","nCon.9.0","nCon","12","9","1",0.669724706948887,0.000852352821171309
"111","Fm.9.0","Fm","13","9","1",2819.17452430993,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000619652200774891
"112","Fo.9.0","Fo","14","9","1",2682.73334666826,0.000000000000000000000000000000000000000000000000000000000000000000000000000000264040164509913
"113","Quant.10.0","Quant","1","10","1",0.0869551127430064,0.0000000000000000000000000000000000000000000000000000000000000000000000000109953688194983
"114","Sigma.10.0","Sigma","2","10","1",4.89578786504799,0.00000000000000000000000000000000102778898404932
"115","Connect.10.0","Connect","3","10","1",0.26931470802108,0.000000444939053805565
"116","Tau1.10.0","Tau1","4","10","1",2097.62048688799,0.0000000000000000368871325267158
"117","Tau2.10.0","Tau2","5","10","1",5252457.78131464,0.000000223961517711526
"118","NPQ.10.0","NPQ","6","10","1",0.252481717380129,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000179754769047628
"119","qP.10.0","qP","7","10","1",0.59178671208238,0.0000000000000000000000000000000000000000000000000000000000000000000000000219907376389967
"120","ABQ.10.0","ABQ","8","10","1",-0.0620516639036599,0.00000000000000000000000000000000102778898404932
"121","qm.10.0","qm","9","10","1",0.770111992024891,0.0000000000000000000000000000000000000000000000000000000000000000000000000109953688194983
"122","nTau1.10.0","nTau1","10","10","1",3.1013910341098,0.0000000000000000368871325267158
"123","nTau2.10.0","nTau2","11","10","1",6.83572198922434,0.000000223961517711526
"124","nCon.10.0","nCon","12","10","1",0.814829557028648,0.000000444939053805565
"125","Fm.10.0","Fm","13","10","1",2723.66638618632,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000179754769047628
"126","Fo.10.0","Fo","14","10","1",2486.82966850115,0.0000000000000000000000000000000000000000000000000000000000000000000000000219907376389967
"127","Quant.11.0","Quant","1","11","1",0.0998650515233584,0.00000000000000000000000000000000000000000000000000000000000000000000000000742148331727457
"128","Sigma.11.0","Sigma","2","11","1",5.16680333788742,0.00000000000000000000000000000000000103519086229611
"129","Connect.11.0","Connect","3","11","1",0.253364479590282,0.0000000911817146996581
"130","Tau1.11.0","Tau1","4","11","1",1941.80662933321,0.0000000000000000684662313742523
"131","Tau2.11.0","Tau2","5","11","1",4248341.36145372,0.000000509480186014108
"132","NPQ.11.0","NPQ","6","11","1",0.238226998731683,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000210600787597537
"133","qP.11.0","qP","7","11","1",0.596227950209526,0.0000000000000000000000000000000000000000000000000000000000000000000000000148429666345491
"134","ABQ.11.0","ABQ","8","11","1",-0.120843515553861,0.00000000000000000000000000000000000103519086229611
"135","qm.11.0","qm","9","11","1",0.735981277732482,0.00000000000000000000000000000000000000000000000000000000000000000000000000742148331727457
"136","nTau1.11.0","nTau1","10","11","1",2.87101585240694,0.0000000000000000684662313742523
"137","nTau2.11.0","nTau2","11","11","1",5.52893172516883,0.000000509480186014108
"138","nCon.11.0","nCon","12","11","1",0.766571080310935,0.0000000911817146996581
"139","Fm.11.0","Fm","13","11","1",2755.02178230278,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000210600787597537
"140","Fo.11.0","Fo","14","11","1",2479.89139006513,0.0000000000000000000000000000000000000000000000000000000000000000000000000148429666345491
"141","Quant.12.0","Quant","1","12","1",0.106493437304698,0.000000000000000000000000000000000000000000000000000000000000000000000000101133247939238
"142","Sigma.12.0","Sigma","2","12","1",4.98411497442346,0.00000000000000000000000000000000000161218312479212
"143","Connect.12.0","Connect","3","12","1",0.283406736437689,0.00000000418356004455086
"144","Tau1.12.0","Tau1","4","12","1",1969.96238101082,0.000000000000000000805195926539211
"145","Tau2.12.0","Tau2","5","12","1",4104075.36744468,0.000000120976596713449
"146","NPQ.12.0","NPQ","6","12","1",0.230065469781153,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000698042585424252
"147","qP.12.0","qP","7","12","1",0.597462295186514,0.000000000000000000000000000000000000000000000000000000000000000000000000202266495878476
"148","ABQ.12.0","ABQ","8","12","1",-0.0812126153308517,0.00000000000000000000000000000000000161218312479212
"149","qm.12.0","qm","9","12","1",0.718457450147253,0.000000000000000000000000000000000000000000000000000000000000000000000000101133247939238
"150","nTau1.12.0","nTau1","10","12","1",2.91264492513835,0.000000000000000000805195926539211
"151","nTau2.12.0","nTau2","11","12","1",5.34117919699943,0.000000120976596713449
"152","nCon.12.0","nCon","12","12","1",0.8574659260436,0.00000000418356004455086
"153","Fm.12.0","Fm","13","12","1",2773.3014516277,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000698042585424252
"154","Fo.12.0","Fo","14","12","1",2477.96304736176,0.000000000000000000000000000000000000000000000000000000000000000000000000202266495878476
"155","Quant.13.0","Quant","1","13","1",0.116098304004183,0.000000000000000000000000000000000000000000000000000000000000000000000000000754461573374884
"156","Sigma.13.0","Sigma","2","13","1",5.18826901512365,0.000000000000000000000000000000000000000393662753304291
"157","Connect.13.0","Connect","3","13","1",0.194497763637737,0.00000141087980995022
"158","Tau1.13.0","Tau1","4","13","1",1952.32766778905,0.00000000000000000006609634609959
"159","Tau2.13.0","Tau2","5","13","1",3700104.26345442,0.0000000156177660879676
"160","NPQ.13.0","NPQ","6","13","1",0.221187826857726,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000017830849430891
"161","qP.13.0","qP","7","13","1",0.603106012934635,0.00000000000000000000000000000000000000000000000000000000000000000000000000150892314674977
"162","ABQ.13.0","ABQ","8","13","1",-0.125500101756933,0.000000000000000000000000000000000000000393662753304291
"163","qm.13.0","qm","9","13","1",0.693064536461579,0.000000000000000000000000000000000000000000000000000000000000000000000000000754461573374884
"164","nTau1.13.0","nTau1","10","13","1",2.88657150441378,0.00000000000000000006609634609959
"165","nTau2.13.0","nTau2","11","13","1",4.81543786341249,0.0000000156177660879676
"166","nCon.13.0","nCon","12","13","1",0.588465916891531,0.00000141087980995022
"167","Fm.13.0","Fm","13","13","1",2793.46246164196,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000017830849430891
"168","Fo.13.0","Fo","14","13","1",2469.14620754598,0.00000000000000000000000000000000000000000000000000000000000000000000000000150892314674977
"169","Quant.14.0","Quant","1","14","1",0.114141787594186,0.00000000000000000000000000000000000000000000000000000000000000000000000000102480777512327
"170","Sigma.14.0","Sigma","2","14","1",5.01792021000218,0.000000000000000000000000000000000000000569797723851072
"171","Connect.14.0","Connect","3","14","1",0.25996683134095,0.000000000914441124598859
"172","Tau1.14.0","Tau1","4","14","1",1924.1856019417,0.000000000000000000364536856000788
"173","Tau2.14.0","Tau2","5","14","1",3579437.90816978,0.0000000584499878933333
"174","NPQ.14.0","NPQ","6","14","1",0.223842821772718,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000915279369342409
"175","qP.14.0","qP","7","14","1",0.603043889160911,0.00000000000000000000000000000000000000000000000000000000000000000000000000204961555024653
"176","ABQ.14.0","ABQ","8","14","1",-0.0885460431027849,0.000000000000000000000000000000000000000569797723851072
"177","qm.14.0","qm","9","14","1",0.698237086365507,0.00000000000000000000000000000000000000000000000000000000000000000000000000102480777512327
"178","nTau1.14.0","nTau1","10","14","1",2.8449626665683,0.000000000000000000364536856000788
"179","nTau2.14.0","nTau2","11","14","1",4.65839868432321,0.0000000584499878933333
"180","nCon.14.0","nCon","12","14","1",0.786546934551779,0.000000000914441124598859
"181","Fm.14.0","Fm","13","14","1",2787.4023463241,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000915279369342409
"182","Fo.14.0","Fo","14","14","1",2469.24325977044,0.00000000000000000000000000000000000000000000000000000000000000000000000000204961555024653
"183","Quant.15.0","Quant","1","15","1",0.124693078410372,0.0000000000000000000000000000000000000000000000000000000000000000000000105513453597357
"184","Sigma.15.0","Sigma","2","15","1",5.12467044656267,0.000000000000000000000000000000000000166014339851166
"185","Connect.15.0","Connect","3","15","1",0.213175660754668,0.0000025873368457351
"186","Tau1.15.0","Tau1","4","15","1",2011.3604394628,0.000000000000000000184622110773144
"187","Tau2.15.0","Tau2","5","15","1",3572104.75039807,0.0000000845858319884142
"188","NPQ.15.0","NPQ","6","15","1",0.212893374686485,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000161022744798
"189","qP.15.0","qP","7","15","1",0.607771076334306,0.0000000000000000000000000000000000000000000000000000000000000000000000211026907194714
"190","ABQ.15.0","ABQ","8","15","1",-0.1117035551287,0.000000000000000000000000000000000000166014339851166
"191","qm.15.0","qm","9","15","1",0.67034205925574,0.0000000000000000000000000000000000000000000000000000000000000000000000105513453597357
"192","nTau1.15.0","nTau1","10","15","1",2.97385312181411,0.000000000000000000184622110773144
"193","nTau2.15.0","nTau2","11","15","1",4.64885507066317,0.0000000845858319884142
"194","nCon.15.0","nCon","12","15","1",0.64497713659374,0.0000025873368457351
"195","Fm.15.0","Fm","13","15","1",2812.56574084508,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000161022744798
"196","Fo.15.0","Fo","14","15","1",2461.85826038755,0.0000000000000000000000000000000000000000000000000000000000000000000000211026907194714
"197","Quant.16.0","Quant","1","16","1",0.0435793479922219,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000179490499775049
"198","Sigma.16.0","Sigma","2","16","1",3.81610304998716,0.0000000000000000000000000000333572792043846
"199","Connect.16.0","Connect","3","16","1",0.51842843183892,0.00000000000000673765076420646
"200","Tau1.16.0","Tau1","4","16","1",2152.74223541941,0.00000000000602494320826429
"201","Tau2.16.0","Tau2","5","16","1",12234478.9615669,0.00067548187136351
"202","NPQ.16.0","NPQ","6","16","1",0.151563893631662,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000139103430216883
"203","qP.16.0","qP","7","16","1",0.370035266614818,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000358980999550097
"204","ABQ.16.0","ABQ","8","16","1",0.172166216023952,0.0000000000000000000000000000333572792043846
"205","qm.16.0","qm","9","16","1",0.88478688391337,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000179490499775049
"206","nTau1.16.0","nTau1","10","16","1",3.18289009351945,0.00000000000602494320826429
"207","nTau2.16.0","nTau2","11","16","1",15.9223548948457,0.00067548187136351
"208","nCon.16.0","nCon","12","16","1",1.56853969309875,0.00000000000000673765076420646
"209","Fm.16.0","Fm","13","16","1",2962.35612440305,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000139103430216883
"210","Fo.16.0","Fo","14","16","1",2833.2585759808,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000358980999550097
"211","Quant.17.0","Quant","1","17","1",0.0434921083650315,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000920431374875617
"212","Sigma.17.0","Sigma","2","17","1",3.76167282348028,0.0000000000000000000000000619674500534854
"213","Connect.17.0","Connect","3","17","1",0.175723390983709,0.0304315731538034
"214","Tau1.17.0","Tau1","4","17","1",1361.73471689355,0.00000000642021512949522
"215","Tau2.17.0","Tau2","5","17","1",10289605.5952236,0.000902497809375358
"216","NPQ.17.0","NPQ","6","17","1",0.188365551465359,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000170000520976862
"217","qP.17.0","qP","7","17","1",0.426038685120054,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000184086274975123
"218","ABQ.17.0","ABQ","8","17","1",0.183973858475331,0.0000000000000000000000000619674500534854
"219","qm.17.0","qm","9","17","1",0.885017524107818,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000920431374875617
"220","nTau1.17.0","nTau1","10","17","1",2.01336317422953,0.00000000642021512949522
"221","nTau2.17.0","nTau2","11","17","1",13.3912324774767,0.000902497809375358
"222","nCon.17.0","nCon","12","17","1",0.531662804036756,0.0304315731538034
"223","Fm.17.0","Fm","13","17","1",2870.61699889793,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000170000520976862
"224","Fo.17.0","Fo","14","17","1",2745.76781330736,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000184086274975123
"225","Quant.18.0","Quant","1","18","1",0.0404527188973915,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000296142114524827
"226","Sigma.18.0","Sigma","2","18","1",3.63216078497364,0.00000000000000000000000000000171478912916672
"227","Connect.18.0","Connect","3","18","1",0.357616449830917,0.00000000306087325460928
"228","Tau1.18.0","Tau1","4","18","1",1234.12495444551,0.000000000312133652221301
"229","Tau2.18.0","Tau2","5","18","1",7894856.70709912,0.000000762094715493049
"230","NPQ.18.0","NPQ","6","18","1",0.209595305929603,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000022140979570421
"231","qP.18.0","qP","7","18","1",0.451399399444378,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000592284229049653
"232","ABQ.18.0","ABQ","8","18","1",0.212069127262102,0.00000000000000000000000000000171478912916672
"233","qm.18.0","qm","9","18","1",0.893052924996106,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000296142114524827
"234","nTau1.18.0","nTau1","10","18","1",1.82468854238115,0.000000000312133652221301
"235","nTau2.18.0","nTau2","11","18","1",10.2746272014747,0.000000762094715493049
"236","nCon.18.0","nCon","12","18","1",1.08199234844268,0.00000000306087325460928
"237","Fm.18.0","Fm","13","18","1",2820.23445049622,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000022140979570421
"238","Fo.18.0","Fo","14","18","1",2706.14829904555,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000592284229049653
"239","Quant.19.0","Quant","1","19","1",0.0418906715787155,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000924939775638225
"240","Sigma.19.0","Sigma","2","19","1",3.91475927514005,0.00000000000000000000000000421559574626511
"241","Connect.19.0","Connect","3","19","1",0.18486394058538,0.010108211635328
"242","Tau1.19.0","Tau1","4","19","1",1311.49540542188,0.0000000000149027480312139
"243","Tau2.19.0","Tau2","5","19","1",12536793.5741911,0.000637727466703126
"244","NPQ.19.0","NPQ","6","19","1",0.237691694005127,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000240611323986884
"245","qP.19.0","qP","7","19","1",0.493258911424512,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000184987955127645
"246","ABQ.19.0","ABQ","8","19","1",0.15076455178394,0.00000000000000000000000000421559574626511
"247","qm.19.0","qm","9","19","1",0.889251330506211,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000924939775638225
"248","nTau1.19.0","nTau1","10","19","1",1.9390829356773,0.0000000000149027480312139
"249","nTau2.19.0","nTau2","11","19","1",16.3157971139399,0.000637727466703126
"250","nCon.19.0","nCon","12","19","1",0.559318144651666,0.010108211635328
"251","Fm.19.0","Fm","13","19","1",2756.21333605479,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000240611323986884
"252","Fo.19.0","Fo","14","19","1",2640.75370839324,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000184987955127645
"253","Quant.20.0","Quant","1","20","1",0.0456537504433048,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000013064477027858
"254","Sigma.20.0","Sigma","2","20","1",3.62396740972365,0.0000000000000000000000000000608216243618135
"255","Connect.20.0","Connect","3","20","1",0.388211789739192,0.00000000755501056695722
"256","Tau1.20.0","Tau1","4","20","1",1420.38935585948,0.000000002604275298368
"257","Tau2.20.0","Tau2","5","20","1",7276796.01263354,0.00000373468985836603
"258","NPQ.20.0","NPQ","6","20","1",0.268085868463884,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000130462042298254
"259","qP.20.0","qP","7","20","1",0.540254438182843,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000261289540557161
"260","ABQ.20.0","ABQ","8","20","1",0.213846530216867,0.0000000000000000000000000000608216243618135
"261","qm.20.0","qm","9","20","1",0.879302672207182,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000013064477027858
"262","nTau1.20.0","nTau1","10","20","1",2.10008571175955,0.000000002604275298368
"263","nTau2.20.0","nTau2","11","20","1",9.47026260574893,0.00000373468985836603
"264","nCon.20.0","nCon","12","20","1",1.17456058375291,0.00000000755501056695722
"265","Fm.20.0","Fm","13","20","1",2690.15090994868,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000130462042298254
"266","Fo.20.0","Fo","14","20","1",2567.33543165105,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000261289540557161
"267","Quant.21.0","Quant","1","21","1",0.0427208093385541,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000715696534855416
"268","Sigma.21.0","Sigma","2","21","1",3.64785975357345,0.0000000000000000000000000314355652451883
"269","Connect.21.0","Connect","3","21","1",0.32640275829901,0.0000130246132205326
"270","Tau1.21.0","Tau1","4","21","1",1848.04291133665,0.000000038465425334884
"271","Tau2.21.0","Tau2","5","21","1",15025511.4886032,0.0175624275044552
"272","NPQ.21.0","NPQ","6","21","1",0.308012818365688,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000194915582019759
"273","qP.21.0","qP","7","21","1",0.585521772174712,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000143139306971083
"274","ABQ.21.0","ABQ","8","21","1",0.208663523060574,0.0000000000000000000000000314355652451883
"275","qm.21.0","qm","9","21","1",0.887056649711325,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000715696534855416
"276","nTau1.21.0","nTau1","10","21","1",2.73238355159892,0.000000038465425334884
"277","nTau2.21.0","nTau2","11","21","1",19.5546967835466,0.0175624275044552
"278","nCon.21.0","nCon","12","21","1",0.987553249178259,0.0000130246132205326
"279","Fm.21.0","Fm","13","21","1",2608.03434419207,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000194915582019759
"280","Fo.21.0","Fo","14","21","1",2496.61700622544,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000143139306971083
"281","Quant.22.0","Quant","1","22","1",0.0414113287787911,0.0000000000000000000000000000000000000000000000000000000000000000000000000000241727410924708
"282","Sigma.22.0","Sigma","2","22","1",3.80309994023973,0.00000000000000000000000445519725880657
"283","Connect.22.0","Connect","3","22","1",0.310366411625007,0.0000950624292583128
"284","Tau1.22.0","Tau1","4","22","1",1433.0924746373,0.00000000128226390633369
"285","Tau2.22.0","Tau2","5","22","1",13742318.4477173,0.00495074675235543
"286","NPQ.22.0","NPQ","6","22","1",0.349835166527003,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000618494826948987
"287","qP.22.0","qP","7","22","1",0.632917877911165,0.0000000000000000000000000000000000000000000000000000000000000000000000000000483454821849416
"288","ABQ.22.0","ABQ","8","22","1",0.174987002937898,0.00000000000000000000000445519725880657
"289","qm.22.0","qm","9","22","1",0.890518595396517,0.0000000000000000000000000000000000000000000000000000000000000000000000000000241727410924708
"290","nTau1.22.0","nTau1","10","22","1",2.11886763104811,0.00000000128226390633369
"291","nTau2.22.0","nTau2","11","22","1",17.8847069899669,0.00495074675235543
"292","nCon.22.0","nCon","12","22","1",0.93903421598935,0.0000950624292583128
"293","Fm.22.0","Fm","13","22","1",2527.22883321986,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000618494826948987
"294","Fo.22.0","Fo","14","22","1",2422.57292910815,0.0000000000000000000000000000000000000000000000000000000000000000000000000000483454821849416
"295","Quant.23.0","Quant","1","23","1",0.206199806260421,0.00000000000000000000000000000000000000000000000000000000000000000133566414496211
"296","Sigma.23.0","Sigma","2","23","1",5.26995862060645,0.000000000000000000000000000000000000000000527997762834327
"297","Connect.23.0","Connect","3","23","1",0.215354447791207,0.0000000168830398963816
"298","Tau1.23.0","Tau1","4","23","1",1786.41405329165,0.00000000000000025228206158045
"299","Tau2.23.0","Tau2","5","23","1",1672421.3029344,0.0000000000775422745341423
"300","NPQ.23.0","NPQ","6","23","1",0.464453143735673,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000192741411703251
"301","qP.23.0","qP","7","23","1",1,0.00000000000000000000000000000000000000000000000000000000000000000267132828992423
"302","ABQ.23.0","ABQ","8","23","1",-0.143221168073149,0.000000000000000000000000000000000000000000527997762834327
"303","qm.23.0","qm","9","23","1",0.454858245700174,0.00000000000000000000000000000000000000000000000000000000000000000133566414496211
"304","nTau1.23.0","nTau1","10","23","1",2.64126354729978,0.00000000000000025228206158045
"305","nTau2.23.0","nTau2","11","23","1",2.17654430586484,0.0000000000775422745341423
"306","nCon.23.0","nCon","12","23","1",0.651569201649854,0.0000000168830398963816
"307","Fm.23.0","Fm","13","23","1",2329.43086471117,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000192741411703251
"308","Fo.23.0","Fo","14","23","1",1849.10267171068,0.00000000000000000000000000000000000000000000000000000000000000000267132828992423
"309","Quant.24.0","Quant","1","24","1",0.212514734628738,0.0000000000000000000000000000000000000000000000000000000000000000010438134375359
"310","Sigma.24.0","Sigma","2","24","1",5.44624475246145,0.0000000000000000000000000000000000000000000769017299225106
"311","Connect.24.0","Connect","3","24","1",0.202373545116207,0.0000000397360415096269
"312","Tau1.24.0","Tau1","4","24","1",1490.67226307359,0.0000000000000000871559085647095
"313","Tau2.24.0","Tau2","5","24","1",1494761.58512309,0.00000000000147089135352015
"314","NPQ.24.0","NPQ","6","24","1",0.412960405581331,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000605437774545666
"315","qP.24.0","qP","7","24","1",0.966624286171782,0.0000000000000000000000000000000000000000000000000000000000000000020876268750718
"316","ABQ.24.0","ABQ","8","24","1",-0.181463221205473,0.0000000000000000000000000000000000000000000769017299225106
"317","qm.24.0","qm","9","24","1",0.438163122695868,0.0000000000000000000000000000000000000000000000000000000000000000010438134375359
"318","nTau1.24.0","nTau1","10","24","1",2.20400097176371,0.0000000000000000871559085647095
"319","nTau2.24.0","nTau2","11","24","1",1.94533208290088,0.00000000000147089135352015
"320","nCon.24.0","nCon","12","24","1",0.612294617449742,0.0000000397360415096269
"321","Fm.24.0","Fm","13","24","1",2414.3226798614,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000605437774545666
"322","Fo.24.0","Fo","14","24","1",1901.24353624251,0.0000000000000000000000000000000000000000000000000000000000000000020876268750718
"323","Quant.25.0","Quant","1","25","1",0.218938607590181,0.00000000000000000000000000000000000000000000000000000000000000075456553263589
"324","Sigma.25.0","Sigma","2","25","1",5.40988191949381,0.0000000000000000000000000000000000000000104028573426903
"325","Connect.25.0","Connect","3","25","1",0.207458306215779,0.000000192549422471912
"326","Tau1.25.0","Tau1","4","25","1",1571.01785001005,0.00000000000000000906774148631939
"327","Tau2.25.0","Tau2","5","25","1",1385172.82736076,0.0000000000000784775400193766
"328","NPQ.25.0","NPQ","6","25","1",0.397729293546853,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000163866373537616
"329","qP.25.0","qP","7","25","1",0.963398392428749,0.00000000000000000000000000000000000000000000000000000000000000150913106527178
"330","ABQ.25.0","ABQ","8","25","1",-0.173574969442514,0.0000000000000000000000000000000000000000104028573426903
"331","qm.25.0","qm","9","25","1",0.421179976886421,0.00000000000000000000000000000000000000000000000000000000000000075456553263589
"332","nTau1.25.0","nTau1","10","25","1",2.32279418746342,0.00000000000000000906774148631939
"333","nTau2.25.0","nTau2","11","25","1",1.80270965500194,0.0000000000000784775400193766
"334","nCon.25.0","nCon","12","25","1",0.627678900264464,0.000000192549422471912
"335","Fm.25.0","Fm","13","25","1",2440.63165070013,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000163866373537616
"336","Fo.25.0","Fo","14","25","1",1906.28315545531,0.00000000000000000000000000000000000000000000000000000000000000150913106527178
"337","Quant.26.0","Quant","1","26","1",0.219133478160591,0.0000000000000000000000000000000000000000000000000000000000000024909646607715
"338","Sigma.26.0","Sigma","2","26","1",5.65147722887759,0.0000000000000000000000000000000000000000112680547305405
